app_name,review_id,date,rating,review_text,thumbs_up,app_version,user_name,developer_reply,reply_date
Venmo,bbd40f7c-9b9b-4c08-b60a-97a05955c4e7,2026-05-25 17:51:07,1,"Venmo (PayPal) is trying so hard to destroy small business's... they put a 21 day hold on payments made to the seller, so that it henders growth and sustainability. I wonder where the democrats are... why aren't they complaining about real oppression like this? Because like Venmo (PayPal), Dems don't care about real people, doing good things. Square Pay & Cashapp are much better in my opinion.",0,26.9.0,James,,
Venmo,50745f58-248d-4120-a890-3707a3de52d1,2026-05-25 17:50:56,5,Venmo has been the easiest way to send and receive funds.,0,26.9.0,Erica Ortiz,,
Venmo,957102ae-dccd-424f-81a1-7862015822f3,2026-05-25 17:46:23,1,I'm trying to send $60 to a friend yesterday I added them on and sent $40 to him for the first time. before I had another friend I sent him money the first day and after that same problem said sorry can't do it try later The 1st friend I tried days in a row it never worked. I ended up getting it to work by saying I'm paying for a service. help says they can't say security risk it says I'm a new I'm not the second person there's no link letting me pay for service won't work I'm verified,0,26.9.0,Candi House,,
Venmo,3de36031-07c8-4e2e-a27e-2368b0cd8356,2026-05-25 17:44:13,5,for business or personal accounts venmo is top notch,0,26.9.0,Tylor Romeri,,
Venmo,c8d0759c-a2a6-4ee8-ac4d-d15a43b09465,2026-05-25 17:42:17,1,"can't add my card, and then It won't let me close my account, useless app, can't even contact them about my issue when I call them, cause it's all automated",0,26.9.0,Luis Reynosa,,
Venmo,43f8c164-5bc3-41e6-b195-2312aff53a59,2026-05-25 17:24:32,1,Venmo SUCKS,0,26.9.0,Val Myers (Valerie Maybe),,
Venmo,7f1c6174-5a01-4eeb-b02d-25254d3683c0,2026-05-25 17:20:51,3,you have to attempt about 3x to actually send money but it does eventually go through,0,26.9.0,Jihad Alexander,,
Venmo,57779e1b-67f4-4842-9f92-2598bac9cd42,2026-05-25 17:06:18,1,downloaded the add so my grandma could send me money to buy her something. We even have the same last name yet venmo decided the payment was a scam and would not let her send the money. Afterwards they locked her account for 24hrs and suspended my account for minimum 21 days over $60,0,26.9.0,Chase Hanna,,
Venmo,0648ce70-1ae4-43ef-bb9e-6815730affd2,2026-05-25 17:05:39,1,two accounts are in this account! not mine I cant use my Gmail name to recover my information to even set it up,0,26.7.0,Ramona Soto Martinez,,
Venmo,2a9a69b0-0e73-436e-b3d0-252c47f99ad8,2026-05-25 16:44:15,5,so easy and convenient.,0,26.9.0,Kenneth Teape,,
Venmo,946e1327-e0d8-49a1-be42-02a3f8ac2df1,2026-05-25 16:15:48,5,"easy, reliable. and convenient",0,26.7.0,Beth Verzich,,
Venmo,9d1d5db0-8c90-4dee-b93f-0a601652a166,2026-05-25 16:13:22,1,Terrible customer support.,0,26.9.0,Andrew Hudson,,
Venmo,501b8c59-dcfa-4a1b-a381-81cb94488193,2026-05-25 15:51:02,1,I have made a purchase using my venmo card. it was from a fraudulent company and venmo has all the information and still will not refund my money as they allow $45 to 50 days for thieves to provide their own information showing that they are scam artists. thus turning themselves in which we all know happens all the time. very shady company and very shady policy would not recommend venmo and as soon as I obtain my refund I will delete the app and literally punch anyone in the face that ever says,0,26.9.0,Csm400,,
Venmo,d27f0f84-57e3-4282-a922-bb66813dc5f4,2026-05-25 15:16:38,5,Great so far. love it,0,26.9.0,Charles Turner,Glad you like it! :),2023-10-10 20:23:51
Venmo,0adb8df6-29cb-4844-978b-81c6683568d2,2026-05-25 15:15:41,1,Notifications always trying to get you to do an instant transfer to pay fee. Almost about to disable all venmo Notifications then won't get the important ones... then Im gonna just quit using the whole app because it won't be useful anymore. They push notification for every fee they can think of. Changed my 5 star review to 1 star for good. Do better.,0,26.9.0,Kenny Simmons,,
Venmo,053510ff-79b9-4c65-aa94-2f471c53128e,2026-05-25 14:43:18,5,easy to use and setu,0,26.7.0,Mike Bouffard,,
Venmo,50cda556-32d1-4643-9872-44b3bf688dd4,2026-05-25 14:24:22,5,outstanding,0,26.9.0,Richard Jackson,,
Venmo,a7ae4c97-6f09-4687-a28f-0867c9144933,2026-05-25 14:07:30,1,"This app never works. Ever. Every time I try to use the app to pay someone, it 'always' wants me to remove my bank and reconnect it. It never works on my phone, and sometimes on my computer. Reconnecting usually takes forever or doesn't work. I don't have day to wait when I need to pay someone just because it wants to reconnect every time and then doesn't actually reconnect when you try. Its so annoying on so many levels.",0,26.8.0,Catholic Truth,,
Venmo,825557ca-4233-4115-aae9-4dc8bf74bff4,2026-05-25 13:36:13,5,Secure. Pervasive. Trusted.,0,26.7.0,Dave Leininger,,
Venmo,a1815d0f-b7de-47f0-bb77-a1abda2f65eb,2026-05-25 13:34:56,1,I hate notification I didn't sign up,0,26.9.0,Cheung Chau,,
Venmo,fa0b40ed-a215-4927-8b7a-f0c03a0721ac,2026-05-25 13:18:43,4,The only problem I've had is being able to talk to a live agent,0,26.7.0,Angie Gilpin,,
Venmo,4f0ce8b5-f915-40e7-bd6a-b3d3de8ea1b7,2026-05-25 12:24:34,1,they are holding money that they shouldn't and it is inconvenient to my life I needed that for family emergency. When I tried to call customer service the number only sends you in circles to only end up disconnecting with a busy tone saying unable to connect so there is no LiVe person to talk to. the chat bot os USELESS it answers your question with a generic unhelpful response leaving me with NO RESOLUTION. This company probably created and ran by a bunch if CON artists! Im not satisfied!,0,26.9.0,Rachel M.,,
Venmo,61f52262-105a-490e-9469-727781713512,2026-05-25 12:23:36,4,works fine,0,26.9.0,Sounder andrews,,
Venmo,2fdc64d8-51ee-442d-99b5-acd3dd7eb0c9,2026-05-25 11:37:43,5,"so much to choose from, I get lost scrolling",0,26.9.0,Kindra Sinclair,,
Venmo,57da6cc5-4222-47e1-8cf0-243050520433,2026-05-25 11:07:30,1,"I deposited some crypto, changed it to usd. I was able to send money in app but when I tried an instant transfer to my bank, the transaction repeatedly failed. Customer service has been no help. They wont tell me what the problem is or when it will be addressed. And yes my bank is verified and I have done it before.",0,,Chris Peller,,
Venmo,f7071605-085f-424d-b889-9146a5b364e9,2026-05-25 11:01:39,5,great 👍😃😃,0,26.9.0,Douglas Farr,,
Venmo,79bd2391-fb94-4196-aef9-6bfc8e31c10c,2026-05-25 10:43:21,5,Venmo has made it convenient for me alot my family has Cash app and Pay Pal so I've had some of my friends and famliy download Venmo being I never had an issue. Thank you Venmo for all you do!!!,0,26.9.0,Pogai Toa,,
Venmo,444f5bd3-0d3d-4685-8b09-da9ee8934a7a,2026-05-25 09:56:15,1,most gas stations don't take it.,0,26.9.0,TerriLynn Cummings,,
Venmo,651c973d-7bfb-4ff9-938c-93071573722b,2026-05-25 09:46:07,1,they put a $250 payment to me on hold,0,26.9.0,Brian Gamboa,,
Venmo,9aab7f20-9ed3-4e8f-8feb-d9363350b75f,2026-05-25 08:50:00,5,THIS WAS MY GOTO CASH CARD UNTIL THEY STARTED HOLDING MY TRANSACTIONS TO ADD CASH FROM MY BANK ACCNT FOR EVEN LONGER THAN THE 3 TO 5 DAYS THEY SAY... THATS TOTALLY UNEXCEPTABLE ESPECIALLY WHEN THEY HAVE THE FUNDS OUT OF MY ACCOUNT IN MINUTES! They have made improvements but still don't think their customers are important enough to deserve a live human customer service to contact when issues arise using their app/ service last I checked & I get no response from contacts!,0,26.9.0,Troy Withrow,,
Venmo,7587d426-5dad-4df6-9ec4-d8ebac893292,2026-05-25 08:33:07,1,"why can't I remove a bank card I don't want on there anymore? keeps giving error, not a good start venmo",0,26.9.0,King Darius,,
Venmo,8fbdc4a4-93d5-4748-b8dd-927f2cb2cffa,2026-05-25 07:21:12,2,"$1,000/day ATM withdraws but, any hold from a gas station or refund can and will take 7-21 days bc venmo likes to hold your money for no reason and blame the merchant",0,26.9.0,Andy Van Houten,,
Venmo,87df584e-0c11-4834-a16a-d3568433a597,2026-05-25 05:36:41,1,"Beware!! Had a fraudulent charge made on my card in a state I've never even been to made in a physical store. I disputed it, venmo decided it wasn't fraudulent in record time. Venmo is NOT SECURE!! I will no longer use.",0,26.9.0,Kj D,,
Venmo,b9541701-aed2-478b-a757-5de281c345e8,2026-05-25 05:02:30,5,I love venmo!,0,,Breanna Campbell,,
Venmo,16c66f85-d974-47ac-a26b-3fd6173edbec,2026-05-25 04:23:12,1,if I could give it 0 poor customer service,0,26.9.0,Soa Alatini,,
Venmo,d45d8cb9-b883-4296-82cd-4905715201a8,2026-05-25 04:01:33,5,best,0,26.9.0,Kyle King,,
Venmo,7e64153a-4324-4b4f-b6e2-58576d90e6f0,2026-05-25 03:42:28,5,I use it for my direct deposit and as my daily usage bank. Never any problems getting or receiving money and it's really quick. only thing I don't have that I want is the credit card through venmo. Trying to understand why I can't get it because my direct deposit goes straight to it and it's a nice lump sum every week.,0,,Troy McDaniel,,
Venmo,4101e2a0-1247-4136-8eed-f14ee8ec1802,2026-05-25 03:12:26,1,it's deserve 0 stars. horrible don't use this app they if you sale your crypto they will hold your funds for 4 days and also you can't even send money from wallet to wallet because it won't be in your region,0,26.9.0,Daddy Beast Mode (OmgLookItsYou),,
Venmo,696fbd1d-058a-4fdf-a227-6a84b0a50a91,2026-05-25 02:58:02,1,terrible!,0,26.9.0,Erik Vincent Schulenburg,,
Venmo,883bfa57-2109-4fd5-a265-4c8d6fafd250,2026-05-25 02:56:42,1,the absolute worst experience ever,0,,Alyssa Marie,,
Venmo,3fc24dba-5e13-499c-b8b4-b1e34139f9c3,2026-05-25 02:55:59,4,good,0,26.9.0,Jana Kuilipule,,
Venmo,dccf984d-9e81-49e5-9685-0b7815a6a14f,2026-05-25 01:58:27,4,great,0,26.9.0,Anthony Fisher,,
Venmo,25caeef3-c172-42f0-a1c1-79886a29815b,2026-05-25 01:52:46,5,the way online banking should behave,0,26.9.0,Brian Cody,,
Venmo,159eaefc-efa1-46fa-af94-aa01998d60ee,2026-05-25 01:10:59,5,Always smooth and easy to use,0,26.9.0,Shlomo Apt,,
Venmo,1058c5e5-f9d3-41dc-b43b-5af7f7fb0e88,2026-05-25 00:51:32,5,love it,0,26.9.0,Vonda Adamson,,
Venmo,b707bde5-a962-4ff7-86e1-74b3ace54123,2026-05-25 00:19:59,1,violating and horrible! you stole my money 👎👎👎👎👎👎,0,,Anthony Clayyy,,
Venmo,273cd510-1826-4e80-b6fa-e98a9438cc0e,2026-05-24 23:48:26,4,"I'd say, for the most part, the app is easy to navigate. I like that there is a phone number to call for support. Also, the app doesn't crash, at least not yet.",0,26.9.0,Patricia Leonard,,
Venmo,38f5bd0a-0613-4cb3-b323-c2390d14b045,2026-05-24 23:43:23,4,unsecure,0,26.9.0,Nina Burdge,,
Venmo,adcc058f-23c7-4c43-beb7-274aa3f606c7,2026-05-24 23:30:22,5,good,0,26.9.0,Dee Gill,,
Venmo,f2927158-a031-4d69-8146-f89a787ec45a,2026-05-24 23:05:50,5,easy-to-use,0,26.9.0,Chris Keefe,,
Venmo,28013fe0-2ce6-41d3-b705-b2371452b39c,2026-05-24 22:45:31,5,"I haven't had any problems with the app, it would be nice if it had a round up feature where you could invest your change, in savings or stock",0,26.7.0,Jeffrey Heaton,,
Venmo,05ef7c26-0a90-4b3e-8b9e-b9612b42f5df,2026-05-24 22:09:45,5,l love it great app,0,26.9.0,UVT “225” LSU OG,,
Venmo,77dc16ad-6dde-4f4a-a303-b708c3d111bd,2026-05-24 21:34:21,5,convenient all around😉,0,26.9.0,Lindsey Cochrane,,
Venmo,fab1608c-17d0-465d-ac12-87b0c3cec9e6,2026-05-24 21:21:08,3,To many ads,0,26.9.0,Petru Popovici,,
Venmo,79d28707-d134-47fd-80ee-854ddcb037e4,2026-05-24 21:10:59,5,good,0,26.9.0,LT VANN,,
Venmo,ec70a1c8-bd41-4f88-bda6-e203da5dcf86,2026-05-24 21:06:09,1,I sent money and when the party returned it I was charged a fee to deposit it back into my bank account.. BS,0,26.9.0,Suzy,,
Venmo,f7cf7177-380c-4237-a43f-a60d8fb0848d,2026-05-24 20:53:59,4,thank you for the use!,0,26.7.0,James Strong,,
Venmo,7db90dd0-7819-4b8e-9143-fcdf16bffb20,2026-05-24 20:45:01,1,This app is a complete joke it won't allow me to take the money off of my account.I've talked with these guys for hours for customer service and it still won't allow me to add my debit card if I could give zero stars I would,0,26.9.0,Always Motivated,,
Venmo,2882579c-7395-4064-9ddd-66b29e276aba,2026-05-24 20:39:57,1,it won't let you change your card for 6 months my bank auto sends me a new card every 3 months or so I should be able to change it when ever other apps don't do this,0,,James Mueller,,
Venmo,c738ab19-8d96-4eab-85b3-b4a5adb082cf,2026-05-24 20:35:06,4,awesome,0,26.9.0,Ottis Vaughn,,
Venmo,22074e09-a341-455a-97ef-02d83720c742,2026-05-24 20:27:36,4,"it works well when I need it to send my son the gas money he sometimes forgets to fill. Last time he was down to a couple dollars and venmo came through. More than I, my son sents his approval.",0,,Ayoub,,
Venmo,8eee146b-d2d4-4822-a3b6-a4c316767b2b,2026-05-24 20:18:50,2,so far two attempts to add money and my acct was frozen both times due to what they suspicious activity lmao they get ine more try then back to cash app or PayPal. I heard so much about venmo and how great they were.,0,26.9.0,Steve Pettis,,
Venmo,911c3d23-9e33-4813-9ff3-f60edbf97346,2026-05-24 19:50:54,1,"Beware.My first payment received was placed on-hold for up to 3 weeks!.They offer the option to refund the money to buyer and ask them to pay me a different way!!Seriously? This is a business acct. I can't do business that way,and can't run a business if I can't use the money I make.As soon as MY money is released to me,I'm deleting my accts. This is a terrible app.",0,26.9.0,Art by Edge,,
Venmo,8ec51bce-3e6d-4f00-961b-943623f12663,2026-05-24 19:33:09,5,great. easy to use and send and customer service makes it easy to get into my account when I'm locked out cuz my phone number changed.,0,26.9.0,Cole Nephew,,
Venmo,ee6577b9-0711-43ae-a7a7-6ddc9882e8fe,2026-05-24 19:21:02,5,very reliable,0,26.9.0,N Espinosa,,
Venmo,3e404b5c-ef9d-4d4e-9731-87417a703bf9,2026-05-24 19:13:25,5,"venmo is great, imo.",0,26.9.0,Angela Coleman,,
Venmo,1ac57632-a5ca-4b79-bf93-fb1a900b6098,2026-05-24 19:05:04,1,"no reputable business should ever use this 9th string financial ""institution"" if youre having trouble transferring money theyll ask you what youre going to use the money for like its any of their business.",0,26.9.0,Matthew Drobitsky,,
Venmo,06386ea7-957e-4506-9773-9be95fc6faf4,2026-05-24 18:58:19,1,its always a issue when I try to use this,0,26.9.0,Marie Lowe,,
Venmo,e4091ebd-f42b-4891-ab78-bfd9ea68bdc0,2026-05-24 18:56:04,1,Not able to receive money.Never experience such horrible service like this in my life.,0,26.9.0,Les Mitchell,,
Venmo,a37d9fa8-a7a6-49e7-9af3-1e36a3b9d5b9,2026-05-24 18:43:54,5,Easy to use!,0,26.9.0,earlene torres,,
Venmo,012ab5b4-9ab3-4a01-ba9e-b073a0ec00a1,2026-05-24 18:37:48,5,good,0,26.9.0,Jorge Rico,,
Venmo,06900c00-1740-4ae2-b434-8291457461e1,2026-05-24 18:25:36,5,nice to have when you can't use cash,0,26.9.0,A Google user,,
Venmo,aae6305e-b067-4bd7-8e2e-4465b72e9855,2026-05-24 18:25:34,5,app is user friendly. payments sent and receives quickly.,0,26.9.0,David Seaman,,
Venmo,31d71fdb-5e82-4bf4-9886-e5941d24f491,2026-05-24 18:19:56,5,👍,0,26.9.0,Chris Parsons,,
Venmo,2d21a332-3eb8-40e4-939a-5192c6839b22,2026-05-24 18:19:33,1,Horrible,0,26.9.0,Brad King,,
Venmo,29f70f1d-8d7f-4020-9185-b5d5d51e6675,2026-05-24 18:06:33,5,love venmo,0,26.9.0,Donna Johnson,,
Venmo,9215db42-865a-442f-afb8-cbaf1d08dea9,2026-05-24 17:53:50,5,"Love Venmo, so much better than CApp",0,26.9.0,Latoya Cordes,,
Venmo,2b036c8e-1fba-4559-9207-2ca6fdb42192,2026-05-24 17:00:05,4,"Great app works well. it keeps telling me my account is suspended, but works regardless.",0,26.9.0,Chris Tansey,,
Venmo,05345fc3-3378-4448-a357-670bd72c3902,2026-05-24 15:32:43,4,no way to have immediate transfer,0,26.9.0,Raghu Saranathan,,
Venmo,96c17b9a-1916-460b-b51e-bc0c3cd0cd4b,2026-05-24 15:32:20,1,customer service is absent. my transfer was never received after 9 days and there is no help,0,26.9.0,Tracie Lane,,
Venmo,a9013139-c6ac-4897-bc48-b66c87594d3b,2026-05-24 15:27:40,5,awesome,0,26.9.0,Tasi Muasau,,
Venmo,9c232927-f920-42d9-aad1-67ae5a901e95,2026-05-24 15:21:05,4,pretty good,0,26.9.0,Sylvester Stanley,,
Venmo,37c17042-b4b8-4481-bf3c-02332a4b676e,2026-05-24 14:49:34,4,I think its weird and unnecessary that we can see other people's contacts and transactions.,0,,Marisa Knox,,
Venmo,9d46017c-9d73-4065-9b8c-a67cd5c24b00,2026-05-24 14:28:09,5,"easy, secure transactions, love it",0,26.9.0,lamont frazier,,
Venmo,aa32032c-705c-41c7-82ac-ec9fd8e4dde9,2026-05-24 14:10:20,4,good,0,26.9.0,Chris Willey,,
Venmo,89131166-a5ad-42ca-a69e-25d5217b6e2c,2026-05-24 13:41:33,4,generally it is pretty good at making transactions seamless in this non cash world,0,26.9.0,Kyle Dexheimer,,
Venmo,30fa2c43-f808-4684-a08a-7a7ce564c6e9,2026-05-24 13:20:57,5,"Venmo is user friendly, quick & with really great features.",0,26.9.0,Ms Tracey,,
Venmo,39fa1f47-fd64-4b3e-b484-da50dc55f8c5,2026-05-24 12:37:52,1,"waste of space on my phone. cant even get money from anyone bc I had to verify myself, I sent these documents twice, I only get one reply a day first thing in the morning. they supposedly unfreeze my account and I logout and back in like they suggest and still cant get my money! this is the most useless money app! so now I am out of money because they decide to block it? how is that fair???",0,26.9.0,Jessica,,
Venmo,828d62a6-6218-49eb-b325-e80b83cf22aa,2026-05-24 11:48:11,2,terrible UI ads are intrusive and app crashes or slows down frequently,0,26.9.0,James Bergmooser,,
Venmo,1ef42f9d-f4f0-4689-8874-e14c9caf490b,2026-05-24 11:14:58,1,virtual impossible to transfer money to the card. If you lock your card it's impossible to unlock it. I have been trying to unlock that icon for 2 days. Loading money cannot be done with out the physical card. Walmart seems like the only place to load the card. I looking for a new bank.,0,26.9.0,Naomi Kemp,,
Venmo,e731b137-9ea8-4033-8148-84ded28fecf0,2026-05-24 10:40:46,1,I sent money to my niece and because my debit card says visa they charged me a fee I don't understand and when I try to complain I can't get answers and they keep going around and around then I call and can't get anyone to talk to. they say there is not a charge but they did,0,26.9.0,Joy Wills,,
Venmo,0b6ba270-5bc5-4c91-8776-60fec5926350,2026-05-24 10:26:39,5,Best payment app ever,0,26.9.0,Chris Binkley,,
Venmo,f4708f22-6c78-48a4-8cad-0667234647d9,2026-05-24 09:46:38,1,Cannot log in,0,,Molly,,
Venmo,ab312a72-dd55-414f-b848-82fff1d694ae,2026-05-24 09:07:56,1,if u use vemo they are not good at all in who ever said d they were was a liar if u loose your card in money goes missing they will not reimburse you they are fraud I distbute a store I never been they pulled over 309 dollars off my card and venmo denied my claim I advised you never to use them chime is better I recommend below zero as my rating I rather tell you all the truth and tell y'all a lie can people be on here losing venmo is not good I didn't want to give one star they made me,0,26.9.0,Quingoia Burkes,,
Venmo,fab10f98-1123-4f46-9b40-5c9ff6f842b0,2026-05-24 07:38:12,1,how does a prepaid venmo card show I owe $21.76? I only used the money I had on the card. I stopped using Venmo more than 3 days ago. I just received an email that my venmo account is frozen until I pay $21.76. Is venmo a credit card? I thought it was a prepaid service.,0,26.9.0,Vanessa Orange,,
Venmo,b504d50a-f34a-4143-b355-14e55c23f5f8,2026-05-24 05:49:07,1,I would give this a 0 if I could I got it to have another way to receive money from family and friends but I get my first bit of cash on here a nd wam the put a hold on it says up to 21 days before I can get my money and taxing it also. its like they decide what your money is for not you I didn't create a business account why should I be in same category be ware of this money app its a joke I will never use this app again as soon as I collect my $150 I will definitely delete this its a rip off,0,26.9.0,David Poe,,
Venmo,0eaf9ded-5727-4e47-89ca-fe558f20fd1a,2026-05-24 03:44:03,5,user friendly alot of features,0,26.9.0,LaToya Cheval,,
Venmo,f48a5b51-f655-4b20-ae27-037a0bfd78c6,2026-05-24 03:09:43,5,good,0,26.9.0,Joseph Luken,,
Venmo,a65b7720-66b9-485e-8b3d-4184a32a26d7,2026-05-24 02:49:15,1,does not work at each and every step half of the time. support is useless,0,26.4.1,Cristabel Clay,,
Venmo,c266438f-7c60-46db-a537-f3d5b325ed4b,2026-05-24 02:39:36,1,Worst app on the planet DO NOT DOWNLOAD,0,26.9.0,Jimmy Neutron,,
Venmo,ef692468-6a20-4ac3-8c28-402cc4a5882d,2026-05-24 02:03:07,1,"untoggable notification for ""1 hour to make an instant transfer for fee"" at least let us turn off this BS",1,26.9.0,Judson Seeley,,
Venmo,b9604647-04c6-4bc2-a6b1-47643a3897a1,2026-05-24 01:29:46,4,easy to use money always the great all around prepaid card,0,26.9.0,Daniel Sharpless,,
Venmo,e7762849-2975-4be9-9ac1-4ff5566281a6,2026-05-24 01:03:42,1,"works fine. pretty sick of all the gambling ""offers"" it keeps trying to push on me.",0,26.9.0,Mark Collins,,
Venmo,964f65b4-f6ec-4a66-8758-e64fca1067a2,2026-05-24 01:02:11,5,love it great app,0,26.9.0,Roderick Cooper,,
Venmo,a5ee81f0-206c-42c1-92be-4d3afea20362,2026-05-24 00:51:27,5,love it I can get paid and pay my employees if needed its very convenient just wish I could pull more then $200 at a time,0,26.9.0,Kodi Mosier,,
Venmo,9f8f083c-4b40-40ee-b30f-d922e0e6d235,2026-05-24 00:33:15,1,Venmo is at the bottom of the scale after promoting ease and convenience with their card and app being up to grade and safe with monitoring and 24)7 hr assistance I decided to use Venmo to Venmo after 2+ yrs of using Cas App... Venmo has poor customer service and a hassle to reach a live person I was denied several times to make a Venmo to Venmo transaction because it could be fraudulent with multiple attempts I can't get my money and it's been days of them giving excuses and holding my money,0,,Elizabeth J Tague,,
Venmo,54b8de58-2ef6-437b-a4bf-3710d5d205af,2026-05-24 00:31:55,5,AMAAAAZINNN!!,0,26.9.0,Sherman Smith,,
Venmo,c9704856-d2da-4a16-938c-e630cb14a9a7,2026-05-24 00:13:39,5,good,0,26.5.1,Rachael Ryan,,
Venmo,cf2ca4af-a50d-4fe2-b2a3-f4fe9c9ccf04,2026-05-24 00:05:41,3,Get 3 stars for no accessible setting to change the app and background to a dark mode. instead of that bright ahh white😐😅,0,,Eric Curtsinger,,
Venmo,35bed508-8f0e-4a9d-8a3d-4effc44d1a57,2026-05-23 23:15:47,1,someone rubbed me and they're not helping me to get my money back. don't get this app delete the app,0,26.9.0,Brandon Maestas,,
Venmo,91c8a5af-aae8-4f58-afe3-777ac4644cd3,2026-05-23 23:11:37,4,Great app.,0,26.9.0,Diane R,,
Venmo,bbf10a24-df22-49ab-91c2-54211524a1c9,2026-05-23 23:10:50,5,does what's supposed to!,0,26.9.0,Sneakers103!,,
Venmo,af4d327f-3892-40db-a2d6-9df7ad53379f,2026-05-23 22:54:28,4,love the app I just wish the layout was more stright forward. what I mean by that is I wish that I could see my balance right when I open the app. it would also be nice if I could make the theme dark. other than that overall decent app.,0,26.9.0,Justys Mcdonald,,
Venmo,af9d52c4-a8a6-4bf3-ae6f-6dd263fcd2c7,2026-05-23 22:50:11,5,venmo's always class act.,0,26.9.0,Dennis Paquette,,
Venmo,97134918-ddf1-45bc-b8ff-c0e97820376f,2026-05-23 21:25:44,1,you cant do anything on card except on phone!!!!,0,26.9.0,Mike Carson,,
Venmo,67ae0b73-e93e-4034-a7c2-8f094e66d5c3,2026-05-23 21:24:04,1,Every time I try to send a payment it tells me that it can't be completed at this time. absolutely worthless app.,0,26.9.0,Jaxon Keller,,
Venmo,7fcdce6e-4688-43e0-a209-83baa669953c,2026-05-23 21:15:26,1,"I am a brand new user and this is an incredibly poor first experience. I just received my Venmo Debit Card, but the app is completely broken. It keeps kicking me off with error messages and claiming my CCV or expiration date is 'missing' even though I am entering them correctly. I can't even finish my basic setup. Fix this immediately, I haven't even made it past the basic set up and I'm about to rate you 1 star. My Venmo card balance does not match my transaction history, I'm missing money-",0,26.7.0,Ayesha Smith (Nicole),,
Venmo,8a27d7a3-7fc4-4a9e-a170-c4b4e4ce9c5c,2026-05-23 21:04:58,4,"It's convenient but still has issues and could be improved. Lately, I've had bad experiences that seem out of character compared to the past, but they’ve been consistent lately: not receiving refunds via Venmo, being told the problem is on Venmo’s end, CS providing false information, nothing showing in transactions, and receiving suspicious, unprofessional documentation that doesn't make sense or explain anything. This all has been happening a lot lately, and it's really strange.",6,26.9.0,J,,
Venmo,b675c74d-ed3e-42af-be64-985b364ee557,2026-05-23 21:02:00,5,the one app that's never done me wrong,0,26.9.0,Amanda Cassar,,
Venmo,dfd6e831-c55a-4a8a-bbe0-91833d9d6c11,2026-05-23 20:53:31,3,support stinks,0,26.9.0,Rosie Reed,,
Venmo,8b5ac3fb-b0b2-454a-a31c-d96e14380ec4,2026-05-23 20:53:24,1,"Not small business friendly at all. Venmo placed multiple holds on payments for ""security"" measures. They won't release the funds for 3 weeks. If by some miracle you talk with an actual human, there is nothing they can do for anyway. These are payments from my landscaping customers of 4+ years. Their businesses fees are also a rip off. Just like their mother company paypal, awful for small businesses. look elsewhere if you can!",0,26.9.0,Dan,,
