app_name,review_id,date,rating,review_text,thumbs_up,app_version,user_name,developer_reply,reply_date
Chime,65ba9695-5ce6-4cab-827c-65d8f56903bf,2026-05-24 22:14:57,5,I'm very pleased with Chime. Service and products are very refined.,0,5.327.0,Ramond Ellis,,
Chime,cd46a62d-1d82-4101-b796-7ae17c37e97b,2026-05-24 22:06:23,4,very nice bank to have. I can get my business accomplished when others won't.,0,5.326.1,KEITH appel,,
Chime,b989d4ab-3101-4328-bb06-6878400aa6cd,2026-05-24 21:58:36,5,Chime is great! I get paid early and the spot me is a nice feature 👌 will continue to recommend them.,0,5.327.0,Jon Knisley,,
Chime,174aea6a-77f1-4797-939d-b88251e26816,2026-05-24 21:49:46,5,"well trusted, convenient, simple and easy to use.",0,5.327.0,rafael perez,,
Chime,8aeea0b4-b380-43b5-806b-88b024570f33,2026-05-24 21:31:13,5,Love it!!,0,5.309.0,Tina Delgado,,
Chime,447cb6dd-bffb-4875-9aa3-39eb41fb866d,2026-05-24 21:29:05,5,great bank app. I've had no problems since I joined in 2019. I've seen Chime grow and become the best place to put your money.,0,5.327.0,Cornbred,,
Chime,1ffb0e06-2bdc-41f9-b674-411c4acec32e,2026-05-24 21:15:15,5,been with chime probly7 years haven't had any issues haven't used it lately just now getting the app back up and going,0,,John W,,
Chime,e6f7674a-ab7c-4ba6-aa63-a6618301840c,2026-05-24 21:15:02,5,this app has its occasional bugs but it's helped out so much and I'm so grateful for the way my money is handled,0,,Unknown User,,
Chime,8f51b116-c823-472b-b203-15ba78ed00e2,2026-05-24 21:04:26,5,its good,0,5.327.0,Lamar Jefferson,,
Chime,ca16a080-2073-4a54-a533-37e0dae385bc,2026-05-24 20:44:06,5,Chime is the best move I've ever done they've blocked transactions that were no good I didn't know about and they are by far the best online bank I've ever used.,0,5.327.0,Phil&Kat Vahle,,
Chime,c0ea5991-eeef-419d-8715-2fdc612e65e2,2026-05-24 19:53:35,3,so far so good,0,5.327.0,Kelly Murphy - Sandoval,,
Chime,00c216c5-de7e-4642-b761-5bfb10c8dc5e,2026-05-24 19:51:31,5,100% better than Cash snatch and pay gal. use this app 5 👍,0,5.155.0,ken kannif,,
Chime,89fb6bc6-e4ff-4c22-90ee-de8c80562b1c,2026-05-24 19:51:08,1,can't check balances,0,5.295.0,Joseph Pumphrey,,
Chime,eb4ff785-42a6-47cb-9a93-6d0c10645525,2026-05-24 19:50:26,5,I Love Chime Bank! It is the best bank that I have ever dealt with. Thank Chime,0,5.326.1,Shawna Summers,,
Chime,6730b960-5635-40b9-a4e6-405677f72f9f,2026-05-24 19:08:05,5,Great bank i love my chime,0,5.327.0,Briana Dillard,,
Chime,2e0408a6-5cd9-4f6b-a2f1-1082d0a2c39c,2026-05-24 19:04:59,5,"Recommend as an online bank. Bypass all the overdraft fees, get paid days earlier, and pay bills with the chime credit card and help build your credit.",0,5.327.0,Nashundra Reed,,
Chime,3a1bd577-2806-4f1c-8c50-f71a91586578,2026-05-24 18:55:24,5,"great app. easy banking, no issues here",0,5.327.0,john roberts,,
Chime,5714d7ed-1956-4a07-acad-885da97c6ef8,2026-05-24 18:50:51,1,"way too many pop up ads, too difficult to use must of the time.",0,5.327.0,alocerislost,"Hey there. Thanks for your feedback and we know that technical difficulties can be quite frustrating. A quick fix is often just updating or reinstalling the app.

For further assistance, if you're still having trouble, give us a call at 1 (844) 244-6363 and we'll jump in to help.",2026-05-24 19:30:07
Chime,12ea43af-1a7f-4b2a-9a1d-f54740a08800,2026-05-24 18:15:47,5,awesome 👍🏼👍🏼,0,5.327.0,Jason Shelton,,
Chime,f590ce48-4184-4fd3-8149-53ff5db8f463,2026-05-24 18:13:29,1,i deposited money to pay my bills and chime decided to screw me over by taking it fom me and deducting it for the mypay and supposedly they only do that from a direct deposit on pay day now I have no money beacuse of that and when I called to see if they can help I basically was told to bad deal with it we are not giving you your money back very bad experience update: they said when the next direct deposit hits FYI it wasn't a direct deposit it was me adding money to my account.,0,5.327.0,Edgar Garcia,"Hi Edgar, we hear you and want to clear things up about MyPay repayment. When you take an advance with MyPay, Chime automatically debits your account for repayment when your next qualifying direct deposit arrives, including the advance amount and any $2 instant advance fees if applicable. For questions, reach us in-app or at 1 (844) 244-6363.",2026-05-24 17:46:11
Chime,03ea9821-1c51-47ac-9c3d-36d6f4a6c690,2026-05-24 18:07:02,1,No fraud or scam protection. I sent loads of evidence that I was falsely charged and still denied my dispute! Horrible fraud/scam coverage!! $200.00 gone like that!!!! 😔,0,5.327.0,Brandy C,"Hi Brandy, we know how frustrating it can be when your dispute is denied. For privacy reasons, we’ll need you to try again with more details if you have. Please contact us in the app or at 1 (844) 244-6363 and we'll be able to assist you further.",2026-05-24 18:33:11
Chime,9076be31-5ed4-41ba-9c91-9ab83e051084,2026-05-24 18:06:51,4,I like this service cuz I can send money to my family without them having a chime account,0,5.326.1,Fanaro Gaines,,
Chime,dd1db57b-d998-4e60-8fa4-30671904a49a,2026-05-24 18:06:38,5,Chime is RIDICULOUS. I am able to do EVERYTHING I need to with my banking needs with absolutely NO issues 💯,0,5.327.0,Kevin Curry,,
Chime,25cd711d-ae9f-4fc2-9863-0539c1f284dd,2026-05-24 17:51:48,5,THE SECURITY OF MY MONEY! They have resolved disputes quickly. Monitor my money. Building my credit.,0,5.323.0,AMI? IAM!,,
Chime,7b3fccff-a0a7-4500-aa55-0dd4d686ea3e,2026-05-24 17:18:32,5,chime has better apr on ur savings that local banks will give. spot me helps a lot. chime is the only bank I use now,0,5.327.0,Nathaniel Burkhammer,,
Chime,f1aac40e-4c5f-4930-a690-d96269039951,2026-05-24 17:05:46,5,amazing very much love the service chime provides. recommend it to everyone,0,5.327.0,James Salais,,
Chime,c9868894-2fdc-494d-b2b7-604b0369e81d,2026-05-24 16:49:44,1,I provided a proof of incarceration letter they keep denying my claim now they want me to wait another 6 months I need my money now I'm going to have to hire an attorney that looks like because these people obviously do not care about their customers it's black and white this is clear as day I was in jail there's no way I could have made them charges but they don't care they send me a message in response to this review telling me to get in touch with them. but when I do it's the same thing,1,5.327.0,Tabatha,"Hi Tabatha, this is not the experience we want you to have with Chime. Getting these issues fixed is our next step, and assistance is ready and waiting to make things right. Please connect through the in-app chat or give a call at 1 (844) 244-6363. Our team is standing by to resolve these issues for you right away.",2026-04-12 12:39:13
Chime,4792e6fc-3003-44e7-a4ea-0d16fa6801de,2026-05-24 16:41:37,5,easy and efficient. love them,0,5.327.0,Meredith Hawkes,,
Chime,bb6e5058-d4ce-4098-8a7c-8c628389bae6,2026-05-24 16:30:56,5,love it,0,5.327.0,Rogelio Rosado,,
Chime,c0178a5a-7a09-415a-af8f-3cc9ba32e05d,2026-05-24 16:03:43,5,had it for 2 years so far....just had issue with hertz rent a car but other than that it's been really good,0,5.327.0,Jim Vincent,,
Chime,a5dc264f-050e-423c-bfb5-12c4dd7e5f94,2026-05-24 15:47:30,5,👍,0,5.327.0,Royal “UncleNephew75!” Mann,,
Chime,4be483db-fb15-42de-a6af-89bb19bb8a94,2026-05-24 15:27:48,5,I love it chime is about the ppl unlike many other banks. chime is 1# period,0,5.327.0,Angel Gonzalez,,
Chime,2c1e9231-1470-4b18-9159-5266a0bf92b2,2026-05-24 15:26:10,5,Been super beneficial to mine and my wife's credit,0,5.327.0,Anthony Victoria,,
Chime,ab7a359e-57eb-43c4-94ba-0564c81afba6,2026-05-24 15:06:43,5,Very very Happy,0,5.327.0,Jeannine Hamre,,
Chime,a6aa664c-113b-4803-954c-fb083e4db13c,2026-05-24 14:47:23,5,"Being technically challenged. Very much confused until "" JADE "" TOOK the time required to answer questions and walked me through my requests . Which after PROPERLY REQUESTED was authorized. Following time with jade and others : No Disrespect didn't write their names on my notes. For that I am sorry. Because I am learning this new world we live in. Glad I shared with my CHIME TEAM. Goals plan will be made Go Chime GO- TOGETHER",0,5.327.0,L Brent Sr.,,
Chime,30348deb-108c-4e17-a0ee-d5529ea37238,2026-05-24 14:26:28,5,I love chime the best I got everybody using chime now.,0,5.321.0,Latorya Mcgowan-,,
Chime,dfd2f49d-51aa-4f24-9c3e-bfe90a7c8216,2026-05-24 14:17:33,5,great app always got everything solved,0,5.327.0,Ricky Hall,,
Chime,a68e1a48-b17a-4cfb-8c28-70a4b0df7033,2026-05-24 14:08:23,5,"Chome is simple to navigate and understand. Its been reliable and consistant. The "" my pay"" option can be an asset when used responsibly. chime is very transparent and upfront about any fees you may receive. Easy and simple loan options as well. This has been my ""brick and mortar"" bank replacement for over a year now. I love it's simplicity and transparency. It is the only bank I use. I am very satisfied with th eir service and product , thus far.",0,5.327.0,Emmaley Lamb,,
Chime,6ab85a8f-a17d-4649-8d30-c6d0a2a29ccd,2026-05-24 14:05:19,5,"it's very great to know, that theirs a bank that help you get back onw track, thanks Chime for being there for me!",0,5.327.0,steven myvett,,
Chime,ac0bf132-b253-4534-876f-cd5525f27f5f,2026-05-24 13:46:26,5,great for banking,0,5.327.0,Travis Get to the money,,
Chime,72ff8b4f-880b-4bd5-867f-e72fad703bc5,2026-05-24 13:06:26,1,"the worst when it comes to responsibility. plus NONE of the techs know anything about their jobs. I submitted my power of attorney & we were both on the phone together giving me full authority & they still denied me. told them the app & account was compromised & everything needed to be changed but would not let me change anything. we asked to have the account frozen, absolutely nothing going out, no new cards & everything to be disputed. they did the complete opposite. $20 grand in loss for me.",0,5.219.0,Tommi Carroll,"Hi Tommi, we understand how important this issue is to you. Experiencing lost funds and a compromised account can be incredibly stressful and frustrating. Please know that we take these situations very seriously and are here to support you. We suggest getting in touch with our Member Services team again so they can dive into this further with you.",2026-05-24 13:25:23
Chime,434d8859-7e8e-46bf-a7cf-0054fc58527f,2026-05-24 13:04:19,4,best banking experience I've ever had but I have a lot of friends in Puerto Rico that I cannot invite because the app doesn't include it as a US territory for shipping address to receive their cards,0,5.327.0,JC Delgado,,
Chime,2597450f-e1ff-4dac-8af7-d33ece66e339,2026-05-24 12:53:43,4,I would give 5 stars except when I filed my tax return I never received it and its been 5 months other than that I really like chime,0,5.326.1,Ernie Little,,
Chime,21be4a63-c0c7-48e7-9088-10dade107eb8,2026-05-24 12:27:11,1,"Thanks chime.I have a whole bunch of solid direct deposits that I build up a decent amount of my pay, and then I miss a few days of work because of COVID and I get one small check after months of normal size ones. When I could have really used an advance on my pay, because I was super broke that week, they took it away immediately, just because my check was a little smaller 1 week. greedy. oh thanks for the AI response makes me feel like a real valid customer told me nothing i didnt already know",0,5.327.0,Cory Z,"Hi Cory, you may lose your access to the Mypay feature if you stop receiving regular qualifying direct deposits, move to an ineligible state, have an unpaid balance, or unenroll from the program. Access can be restored once you meet the requirements again.

For further assistance, please contact us in the app or at 1 (844) 244-6363.",2026-05-23 11:32:17
Chime,f7e39e03-fdc3-4aa3-9d60-fdbbde78c776,2026-05-24 11:43:53,5,they are badass at everything they do,0,5.327.0,Daniel Miller,,
Chime,1a885119-35ee-4277-bd5f-16dcd4df3e50,2026-05-24 11:33:56,5,awesome,0,5.327.0,Yuliya Savina,,
Chime,966713f1-9410-4699-adb5-3d357398723b,2026-05-24 10:51:42,5,great app to build your credit,0,5.327.0,Boss,,
Chime,1a65f70b-ed9c-4f32-bb09-1142b817bae0,2026-05-24 09:57:36,5,very good service,0,5.327.0,Salvador Ochoa,,
Chime,937c3c0e-8768-410a-8479-3170914922fc,2026-05-24 06:59:05,1,"slow, half the time I can't even use it, cause I can't get my card unlocked.",0,5.327.0,Laurence Poynor,"Hi Laurence, we know how much of an inconvenience it is to have issues with your app. Try updating/reinstalling, switching network types, or disabling your VPN. Using a different device or browser may also resolve the issue. If you need more help, please contact us at 1 (844) 244-6363. We want to get you back on track as fast as possible.",2026-05-24 07:11:50
Chime,d6c7a107-a1d7-4d16-8c2e-bfcf1eede41b,2026-05-24 06:56:29,5,someone got in my account today,0,,Boss Daddy# 1 Hill,,
Chime,85f2227f-78fd-4a3a-8a46-9946e33401ef,2026-05-24 05:44:17,5,It's extremely reliable and makes transactions a lot easier for me. It even gave me updates on the progress I have while I've been using it. it's been like roughly 3 years since I've started using Chime and I don't really have a reason to drop it so far.,0,5.326.1,AsuraKai386,,
Chime,64e5d034-8495-40f2-82e4-5fc6276c0ea0,2026-05-24 04:55:00,5,It's honestly been amazing on my credit and it definitely helps when I needed spot-me to cover things like gas or diapers.,0,5.327.0,Raynisha Booker,,
Chime,a9e34b6b-0ea9-4601-8064-f965becb3846,2026-05-24 04:22:03,5,LOVE IT ❤️ ❤️❤️❤️,0,5.326.1,Jennifer Mitchell,,
Chime,4e1f95c8-3030-489e-88a7-85d4e746ef88,2026-05-24 04:07:16,5,Chime is the best and the app is easy to navigate!,0,5.327.0,Tiffany Ryan,,
Chime,c5e39436-f46e-49e3-a193-592ec2100e6f,2026-05-24 03:58:50,5,amazing app really the lost useful app out there,0,5.326.1,Ray Segura,,
Chime,874a9d70-76a8-4797-8eaa-cf00c76f83d2,2026-05-24 03:57:00,5,Never had a problem. My absolute best banking experience!,0,5.327.0,TheNews Junkie1,,
Chime,083f2cf0-b0a3-454f-bd3c-cff0204159ac,2026-05-24 03:41:14,4,Getting better by the minute. I was a little bit hasty.,1,5.326.1,Gary Erickson,,
Chime,a9608d3f-36fd-4200-82cf-545f83d69e2a,2026-05-24 03:04:36,2,you don't get spotted 200 bunch of lies,0,,W Tony,,
Chime,c0382f6b-7b2d-42f4-93b2-ca2a1c4c81db,2026-05-24 02:50:50,5,Love Chime & all their extra perks. Getting ready to leave credit union and have benefits direct deposited to chime so I can enjoy Chime Plus benifits.,0,,Christon Jennings,,
Chime,7f01d3f1-04ff-4068-a8aa-fae756154c6f,2026-05-24 02:16:20,1,After 2 years of Chime my card was stolen and when I disputed the transactions I waited only to receive an email stating the claim was closed. There isn't an actual bank that you can go in to resolve an issue. There is a huge language barrier when you contact customer service. The interaction in the calls leaves you more stressed than prior to calling. The cards and the accounts are confusing when trying to reconcile your account and in my opinion it's designed to be and it's to their benefit!,0,5.327.0,Meshele Spencer Williams (Mitzi),"Hi Meshele, we understand the stress of having your card stolen and the frustration of a closed claim without explanation after 2 years with us. We'd value another chance to provide a better experience, please reconnect with our Member Services team at your convenience as these issues can only be resolved by speaking with one of our agents.",2026-05-24 02:49:40
Chime,aa67146c-26e1-4ffd-97c7-f3ba95a345ab,2026-05-24 02:15:15,5,get online bank to have,0,,Manny Loco,,
Chime,fa2b9782-d590-4fe2-ac02-59e5651488b6,2026-05-24 02:13:15,1,I left this bank because they are no help because I need a credit builder card to help my credit but they said I can't make a new bank account so they are a bad bank I wouldn't go to them because they will treat u guys the same way,1,5.323.0,Justin,"Hi Justin, we acknowledge how important it is for you to get a Credit Builder Card. To get the secured Chime Credit Builder Visa Credit Card, activate your Chime Checking Account and enroll through the app under Profile > Account settings > Try Credit Builder.

If we can help with anything, contact us at 1 (844) 244-6363, and we'll be able to help!",2026-04-12 05:02:30
Chime,1778d473-813d-4879-86df-4e4a3167d43f,2026-05-24 01:29:10,4,so far so good,0,5.327.0,Janice Alumbaugh,,
Chime,b0e6adb6-6d13-4ca1-b419-f050db5d2abb,2026-05-24 01:25:25,5,very good,0,,Atomisk Notova,,
Chime,58490e3d-0e3a-46e1-bbc3-78f8a5986e5c,2026-05-24 01:02:58,5,I like it.,0,5.327.0,Ryan Howard,,
Chime,9b3abc49-096e-4d5d-b833-f0f1ba986a8c,2026-05-24 00:55:08,5,"Absolutely love chime. They've helped me rebuild my credit, had my back on days I was short before my next check, and even pay me as soon as they receive my pay info from my employer instead of making me wait until the checks date. Customer service spoke English and helped me in the past immediately without issue. Been with them for years and will continue to be.",0,5.326.1,Jesse Ryan,,
Chime,ca5dfaaf-b905-48da-aa95-59329ba78a61,2026-05-24 00:50:17,5,love chime. it's helped raise my credit,0,5.327.0,Paul Douglas,,
Chime,b273b6e2-00ed-4e35-8956-429c3438180d,2026-05-24 00:43:53,5,great online bank,0,5.327.0,ferny,,
Chime,80f60853-f543-42c8-a8d6-f393467de3eb,2026-05-24 00:04:02,5,"we love just about everything about chime except for the fact that transferring your money to another account costs money. I personally think it's ridiculous especially because the more money you transfer, the higher the fee. pisses me off.",0,5.295.0,Gabrielle Carter,,
Chime,9faefae4-aed2-4d09-a89a-d4ba28718b55,2026-05-23 23:46:18,5,they nlock.my pay if you dont pay loans on time,0,5.326.1,cARL ASHTON,,
Chime,136073cc-03d7-4c73-ae46-4053b409aa19,2026-05-23 23:43:46,5,Works great,0,5.327.0,A T (Htown A3Go),,
Chime,51b69651-2f2a-4a0d-bcab-7f6553fca04a,2026-05-23 23:39:45,5,"This is the greatest thing I've ever worked with. Easy to use, safe, and secure.",0,5.326.1,Handyman,,
Chime,a7cc8dfd-a8da-4447-8394-3d82cc3faa09,2026-05-23 22:41:27,5,I love chime,0,5.326.1,Cynthia Ferguson,,
Chime,50cce748-7bc4-45f5-9fe3-376c0f2554ca,2026-05-23 22:38:35,5,Great app,0,,Michael Christensen,,
Chime,0638ce32-951c-4173-add2-a864d776c60d,2026-05-23 22:38:16,5,Easy to use.,0,5.327.0,Christopher Nevares,,
Chime,0d9a5c0f-5c69-4133-85e4-f4cc5f81827b,2026-05-23 22:35:14,5,Exactly what you need in a banking app!,0,5.327.0,Mike Paprocki,,
Chime,5056db3f-e70c-4803-80e1-2771acc88136,2026-05-23 22:15:11,4,The only problem I have is I don't understand why every month the amount that I can overdraw my account on my pay changes. it goes up and down even though I'm on disability and my pay stays the same every month,0,5.320.0,Tim Woodall,,
Chime,75c17293-00f3-4ff5-8462-1781e3d350b5,2026-05-23 22:04:45,5,love chime,0,5.326.1,Nykie Marlow,,
Chime,8cccafef-dd5e-4274-bf53-c336403cfb39,2026-05-23 21:48:12,5,chine app is fairly easy to navigate but it would be even easier if there was a list of functions in one one page that the user can choose from. sometimes I have to look everywhere to find info I need. this is a problem with a lot of baking apps. you can still do the break down on the page you would choose from the master list of functions. It would just be so much user friendly time wise and aggravation wise is you could find the name of what you need in one place,0,5.327.0,Lawla Duke,,
Chime,7c0f9afe-4a82-48dd-8cc8-68a46787431d,2026-05-23 21:45:08,5,been using chime for literally almost a decade and I've never had any problems! the app is super user friendly (except when there's an update and muscle memory kicks in) and ive literally never had any problems! props to chime for being one of the good ones,0,5.327.0,anna deveso,,
Chime,8fcdb149-9e94-4967-8727-59ca38252105,2026-05-23 21:36:31,5,Great 👍🏾,0,5.327.0,Marvin Tucker,,
Chime,28044e57-d0f6-44b1-a537-15f5f9062521,2026-05-23 21:20:02,5,chime is a great bank to bank with,0,5.326.1,Emerardo Munoz,,
Chime,a3e7b338-674e-4820-8a22-2746995370b4,2026-05-23 20:48:59,5,loving it so far,0,5.327.0,Brandon Inman,,
Chime,b32b430f-a9a9-465e-9d85-8ce7d67318fc,2026-05-23 20:44:14,4,it's amazing when you are always living check to check it helps when you need help out of a pinch,0,5.326.1,Shane Rivera,,
